text,label
I recently started to watch this show in syndication and find it a bit hit and miss Some episodes are silly Doug is upset about some trivialjuvenile thing and acts stupid etcStill others are quite amusing and sometimes touching These include those episodes that face up to the complexities of the characters For instance the juvenile overweight amiable guy marries sexy wife theme is found in several sitcoms Carrie also has something about her lookswise Not just a run of the mill sexy girl But Carrie has an edge she might be nice on the eyes but has a few too many personality traits not too far different than her fatherAnd she readily admits to it for instance one episode revolves at her lack of desire to be nice to coworkers I personally find her bness sexy but you have to be the right sort of person to be able to live with that Amiable Doug is a good match And deep down see likes the simple things too Maybe not as much as Doug whose nirvana is watching TV and eating a big snack next to his big screen tv but no culture gal she This lack of an overally sensitive side is one reason the two dont have children Of course the simple pleasures of a guy is nothing to sneer at either and adds to the charm of the show They live an ordinary working class sort of life in Queens it is realistic in that sense And overall amusing and pleasant sitcom fare esp if you just want to relax It gets a little tired at the end so its probably good it is ending It had a good run See also Becker,1
Im sorry but even TJ Hookers Adrian Zmed couldnt save this sequel I went through half the movie thinking that this was a spoof of the original Then came that wild and wacky motorcycle scene notice that this is the only movie that Patricia Birch directs and I sadly realized they were trying to be serious I did get a kick out of the fact that the opposing gang having lost their wheels due to their gambling habits in the original Grease were forced to use motorcycles in the second movie Being shamed by that putz character Carrington Id hate to see what they would resort to later maybe MopedsI also never bought the hackneyed theme hunkyAustralianboycantfitintoOutsidersdominatedschoolergogoesfor toughguywithstupidbikerhelmetlook It was Disney story gone horribly awrySo it looks like you CAN ruin a good thing by placing a bubblegum smacking Michelle Pfeiffer in a musical The only thing I took away from this movie was an idea of how many points out of ten to give it,0
Man I remember this show with nostalgic I really dug Bravestarr because he wasnt the conventional hero He was more than a futuristic Texas cowboy The man had the strenght of a bear the vision of a walk and the agility of a I cant remember that oneThe action sequences were great I remember that Bravestarr would always use his bazooka named SARAJUANA translated to Spanish anytime he was in big troublesThis was a quality action cartoon I loved the characters the dialogs the music and of course the opening credits sequence Bravestarr long live to him A cult classic in my opinion and a must see,1
All credit to writerdirector Gilles Mimouni who fashioned this winding twisting tale of deceit and betrayal While keeping the utmost control he maintains the audience at arms length never allowing them to become completely aware of the goings on Even his clever denouement has you guessingThe three central performances are also top class with Vincent Cassel Romane Bohringer and Monica Bellucci doing their utmost to add to the mystery JeanPhillippe Ecoffey supplements strength in his supporting role To give away plot details or character specifics would not be fairThierry Arbogast uses the camera effectively to sweep us through this enigma and Cardine Biggerstaffs editing keeps the story a step ahead of us The theme from Peter Chase is sublime in its marriage to the ideal of the scriptMany may say Gilles Mimouni is trying to confront several deeper issues on the them of love For me this is simply a haunting elusive riddle that weaves a fascinating web Only the French are capable of such tantalisation Hollywood would have ruined this with a happy endingMonday March 2 1998 Hoyts CroydonNoone does thriller quite like the French When they get it right they really get it rightVincent Cassell is intriguing as the deceptive Max Romane Bohringer obsessive as the new Lisa and Monica Bellucci is mysterious as the first Lisa The plot from Gilles Mimouni is a whirlwind of deliberate deception and fatally crossed wiresAll credit must go to his manipulation of the clever plot and the performances from the three leads As Lucien JeanPhillippe Ecoffey is strong and emotionalFriday January 15 1999 Video,1
Youd think youre in for some serious sightseeing when the premise of the movie takes place primarily between two characters as they travel 3000 miles or so from France to Saudi Arabia going through most of Europe Italy Bulgaria Croatia Slovenia Turkey before arriving in the Middle East But this is not a tour and there are no stopovers for soaking in the sightsRedas father is in his twilight years and wishes to do the Haj However since walking and taking the mule is out of the question he chooses to travel to Mecca by car He cant drive and therefore enlists the help of Reda to his sons protest to get him there in their broken down vehicleBut Reda doesnt see the point of having him go along when his dad could opt for the plane He resents the idea of having put his personal life on hold for this pilgrimage he couldnt understand And hence we set off in this arduous journey with father and son being not the best of palsThe beauty of this movie is to witness the development of the father and son pair the challenges they face the weird people they meet having to duke it out in varied weather conditions and alternating rest stops between motels and sleeping in the car We see an obvious generation gap in them trying to communicate to each other the father trying to impose on his son and the son trying to assert himself as an adult but circumstances we see reveal that Reda is quite a fish out of water Through the many encounters they actually team up quite well despite their differencesIts perhaps quite apt to have this film released here last week to coincide with Hari Raya Haji and having the opportunity to watch our protagonists join the other pilgrims in their Haj The final scene in Mecca is truly a sight to behold and you too would feel the claustrophobia and fear as Reda tries to hunt down his dad amongst the thousands of people congregating The sights of Europe were perhaps deliberately not dwelled upon so as to build up the anticipation of and focus on the final destinationIt certainly rang home the thought of telling and showing loved ones how much you appreciate them for who they are Dont miss this and yes book early I was pleasantly surprised that this evenings session was still a full house,1
Every once in a while I will rent an actionadventure film just as a way to relax and occupy my mind with nothing important This is why I own a copy of Charlies Angels 2000 not a quality film but it makes me laugh and allows me to unwind for a while One of these days I will probably buy copies of The Princess Bride and a few Monty Python movies for much the same reasonIn any case I rented this film because I wanted to be entertained without being challenged For the most part I got what I wanted The plot was something along the lines of a poorly written Xena episode and the Kathy Longs acting was very community theater not bad for a professional kick boxer and amateur actress There were a few high points on the part of the cyborgs Somehow they managed to get some pretty good actors to play the bad guys unfortunately most of them die pretty darned quickLike most martial arts films the further you get into the movie the more emphasis there is on action and the plot which wasnt strong to begin with deteriorates almost as quickly as the acting However the more Kathy Long fights the more time the director devotes to her backside By the end of the movie I was seriously considering watching it a second time just to count the number of times Kathy Longs tight red shorts were center screenUnfortunately there just wasnt enough meat to this film to make satisfying curiosity worth seeing the film a second time If you are a hard core Xena fan in need of something to wile away a few hours by all means go to the grocery store and spend the 50 cents on the rental There are some strong similarities between the show and this movieJust dont expect anything more than to be mildly amused for a few hoursUnless of course you happen to like Kathy Longs derrire THEN you might want to purchase a copy,0
Read My Lips Sur mes lvres which probably has different idiomatic resonance in its French title is a nifty twisty contemporary tale of office politics that unexpectedly becomes a crime caper as the unusually matched characters slide up and down an ethical and sensual slippery slopeThe two leads are magnetic Emmanuelle Devos who Ive never seen before despite her lengthy resume in French movies and an even more disheveled than usual Vincent Cassel who has brought a sexy andor threatening look and voice to some US moviesThe first half of the movie is on her turf in a competitive real estate office and hes the neophyte The second half is on his turf as an excon and her wrenching adaptation to that milieuWriterdirector Jacques Audiard very cleverly uses the womans isolating hearing disability as an entre for us into her perceptions turning the sound up and down for us to hear as she does so its even more annoying than usual when audience members talk using visuals as sensory reactors as wellNone of the characters act as anticipated she is not like that pliable victim from In the Company of Men not in individual interactions not in scenes and not in the overall arc of the unpredictable story line well until the last shot but heck the audience was waiting for that fulfillment as we move from a hectic modern office to a hectic disco to romantic and criminal stakeouts There is a side story thats thematically redundant and unnecessary but that just gives us a few minutes to catch our breathsThis is one of my favorites of the year originally written 7282002,1
Irrespective of the accuracy of facts Bandit Queen is a true story its true because the themes it deals with hold as much truth today as they did way back in 1994 This movie is violent powerful and thought provokingThe protagonist is a woman of flesh and blood whose adversity brought out the bestor worst out of her Keeping the subjectivity aside there is no doubt that Phoolans character from a young girl of 8 who is married off by her father to clear a debtpun intended to a gang leader who goes on to become a leader of the lower caste has evolved into a champion in her own right Her portrayal is so powerful that the viewer is even willing to forgive her for a massacreI can understand if the western audience is not able to appreciate this masterpiece Bandit Queen needs to be studied in the Indian context and not just checked out in stereotypes I may not be able to sell it on its universal appeal but its certainly a must watch for the Indian audience its a shame that the movie had a delayed overtly censored release in IndiaBandit Queen is the story of a woman who fought against two odds in India being a woman and that too a lower caste her rebellious nature and inability to just give in caused her the most horrible experiences in life which only went on to strengthen her into a self proclaimed goddess She responded to violence with violence and dint become the submissive woman society wanted her to be Call it divine justice or judiciary failure had she killed a single person she would have been hanged she killed 24 and got revered respected and glorifiedPS Whoever found her character psychotic needs to be sodomized at 8 gangraped by 10 men at a go and paraded naked Then they should be asked How normal do they feel,1
How did Mike Hammer live in a penthouse with a GOLF BAG stashed in the corner next to a big screen cathode ray tube TV and a snazzy fireplace Nah hed knock back a bottle of rye and twenty unfiltered Camels on the couch or floor of his flyspecked office or in the stink of a lousy downtown LA flop house wiping the dried red crust and oil smeared mud off his face thats how Spillane wrote trash paperbacks for sure but how do you make it worse Give some desperate scheming producer a blank check because he thinks any Film Noir titled crap will sell at the box office add some overthehill hot tomatoes and just generally screwup the storyline by some retard drugged out screen writer thats how,0
Directed by E Elias Merhige Begotten is an experiment with a few interesting ideas that dont quite succeed in what they were trying to do The film is a 76 minute ultra slow questionably effective irritating experience that tries to present an intriguing philosophy about the creation of the Earth and human natureIt opens with god presented as a chairbound psychopathic man who tears open his stomach using a knife From the guts blood and human waste Mother Nature emerges She proceeds to impregnate herself with the dead gods semen Later she gives birth to the Son of the Earth A retard who is constantly abused a group of cannibalistic people whom I believe to be the representation of mankindBegotten takes a twisted and disturbing look on the origin of life Demonstrating the selfdestructive nature violence lust and greed that have become a trademark for mankind The problem in the movie come from two points One is that the film is just too slow in its exhibition What we get is a good thirty minutes spent on showing how the Son of the Earth is constantly shaking naked on the ground while at the same time being molested and tortured by mankind Such tasteless prolonging gets boring pretty fast and lacks the punch in delivering a blow to the viewers sensesAnother point is Beggotens visual appearance and sound The grainy inverted black and white low frame cinematography enchants the disturbing factor of the plot but such novelties often work in only short periods of time Then gradually begin to lose their effect as the audience becomes accustomed to the look The audio suffers from the same problems Its constant repetitive and similar sounds become annoying so fast I had an urge to turn off the volume Begotten loses its charm shortly after it begins It tries to be original and creative but it fails to expand on the ideas hinted by the vague plot instead it repeats the same scene again and againThe conclusion is that Begotten is stuck in one moment Even though plotwise it tries to move forward the visuals and audio remain the same throughout Showing the same action in a slightly different way with just slightly a different sound A gimmick cannot alone make a movie It also needs pace and variety something Merhige seems to have forgotten,0
I was impressed that I could take my 5 year old son to this movie without having to cover his ears or eyes No sex scenes no profanity and not even any violence Just good entertainment enjoyable from beginning to end Dennis Quaid pulls off this movie very well,1
This serial is interesting to watch as an MST3K feature but for todays audience thats all it is I was really surprised to see the year it was made as 1952 Considering that fact alone makes this a solid lowly 2 in my book The cars used dont even look contemporary they look like stuff from the 30s Its basically Cody the lone worlds salvation Sheesh talk about an insult to everyone else like the military anyway its Cody in his nipple ring flying suit against Graber and Daley two dumbss henchman who sport handguns and an occasional ray gun thats pretty lame in its own right enjoy If you want to watch a really good serial see Flash Gordan its full of rockets that attack each other and a good evil nemesis and also good looking women this has NONE of that And Flash was made 15 or so years before this crap so you can give it some slack Something made in 1952 this bad deserves a 2 Nuff said give it a 6 if your watching it as a MST3K episode those guys have some good fun with it a tweak of the nipples here a tweak there and Im flying And now as an added bonus I bring you the Commander Cody Theme song as originally sung by Joel and his two character bots Tom Servo and Crow aboard the satellite of love for episode eight The Enemy PlanetSinging at the very beginning creditsTOM SERVO SINGING YOUR WATCHING COMMANDER CODY HE IS THE NEW CHARACTER FROM REPUBLICHE GETS IN TROUBLE EVERY WEEK BUT HES SAVED BY EDITINGJUST A TWEAK OF HIS NIPPLES SENDS HIM ON HIS WAYA PUMPKIN HEAD AND A ROCKET PACK WILL SAVE THE DAYJOEL SINGING HIS LABRATORY IS A BOXING RING WHEN BAD GUYS COME TO MIX IT UPSOMEBODY ALWAYS GETS KIDNAPPED AND CODY HAS TO FIX IT UPHE DRINKS HIS TEA AT ALS CAFE AND FLIES ALONG ON WIRESHE BEATS THE CROOKS AND FLIES WITH HOOKS AND PUTS OUT FOREST FIRESCROW SINGINGBAD GUYS BEWARE CODY IS THEREYOULL LIKE HIS HAIR ITS UNDER HIS HELMUT AND BECAUSE WE CANT THINK OF A GOOD RHYMETHATS THE END OF THE COMMANDER CODY THEME SONG SO SIT RIGHT BACK WITH A WILL OF GRANITEAND WATCH CHAPTER EIGHT CAUSE THATS THE ENEMY PLANET,0
Just finished watching this one after getting sick of getting ready for the Michigan Bar Exam I wanted something that was mindless and that I could just sit back and say what the hell were they thinking I was not disappointed in this undertaking but had I been watching this one in a serious mood I would have been irate The company that made this thing just spliced CGI footage from the first Octopus and added a little footage with a fake octopus that makes the one used in Bride of the Monster look like a masterpiece of special effect footage Since when does an octopus have fangs The plot is that an NYPD diver is investigating some murdersdisappearances on the Hudson River shortly before the Fourth of July He and his partner who is soon to be transferred or soon to be munched on by a fig bucking octopus investigate in a rather inept manner all the while believing that a huge octopus will kill people and are occasionally accompanied by a female lackey from the Mayors office Of course on one believes that an octopus can get that big until the thing attacks the cop and the girl from the mayors office Surprisingly all hell doesnt break loose and only a few cops and a few more civilians are killedReally lame Dont bother with it,0
Evil warlord puts a town through pain and suffering Not long before they call upon giant stone samurai Daimaijin for help Daimaijin soon comes and really gets the warlord with all his viscious might The revenge climax is really funny as Daimajin squashes guys under his feet and crushes guys with his fist and even drives a spike though a mans heart,1
Solo starts as a team of US soldiers go into Soth America to blow up a rebel airstrip joining them is a robot named Solo Mario Van Peebles who can use any weapon ever made is fifteen times stronger ten times faster than any human being Something goes wrong though Solo refuses to kill innocent civilians which Colonel Frank Madden William Sadler isnt happy about back at base General Haynes Barry Corbin orders Solo to be shut down reprogrammed One of Solos main directives is self preservation so decides to escape back into the South American jungles where Colonel Madden his men are sent in to recapture itThis Mexican American coproduction was directed by Norberto Barba one has to say Solo is awful The script by David Corley was based on the novel Weapon by Robert Mason is one clich after another robots were popular at the time Solo was made in Hollywood at the boxoffice so Solo ripoffs the likes of Robocop 1987 Universal Soldier 1992 the two Terminator flicks as well as having the same setting basic story as Predator 1987 This is the usual rubbish about an emotionless robot who grows a sense of humanity while being around people at first he doesnt know what a joke is or why one person would care for another but by the end he develops emotions starts to befriend people sounds like Terminator 2 Judgment Day 1991 to me The characters are poor Colonel Madden in particular is given absolutely no motivation for hating Solo at all why he would kill other US soldiers disobey orders to destroy it You know I saw this on cable telly last night for free thank god I didnt spend any money on it I looked it up in the TV guide do you know what it said My TV guide described Solo as a dire scifi action starring Mario Van Peebels which when I think about it is a perfect description of Solo In less than ten words my TV guide has hit the nail on the head I mean its a scifi action film it certainly stars Mario Van Peebles its definitely dire Enough said reallyDirector Barba doesnt do anything particularly special here the action scenes lack any real excitement the scifi elements are virtually none existent apart from the fact Solo is a robot So the military lose Solo Colonel Madden is sent in to recapture it right Im not being funny but wouldnt the military have put a self destruct mechanism inside Solo in case something like that happened Surely at the very least Solo would have had a tracking device inside it so the military would at least know where it was at any given time Im not being funny but these people can come up with a walking talking robotic soldier but they are not clever enough to realise that a tracking or self destruct device might be useful if anything went wrong The violence is mild there are a few OK fight scenes but this is pretty weak stuff reallyTechnically the film looks alright is competently made it was actually shot in Mexico The makers of the Dolph Lundgren action flick Agent Red 2000 edited footage from Solo into that film The acting is poor Van Peebles was the perfect choice to play an emotionless robot William Sadler deserves better than this it was only a few years prior he was staring in the fantastic Die Hard 2 Die Harder 1990Solo is a really bad scifi action flick which is basically a huge ripoff of big budget Hollywood scifi action films like Robocop Universal Soldier the Terminator films Not recommend Im going to start pay more attention to my TV guide when it comes to choosing films to watch,0
I dont care what anyone else says this movie is the worst piece of trash committed on film What was John Landis thinkingI know its based on a series of childrens books but cmon Even kids hate this movie Its pointless and boring Tom Arnold once again amply demonstrates that his only talent is wasting production moneyI think the only reason The Stupids hasnt appeared on the 100 worst films of all time is that only 20 or so people will admit to watching this garbage At least Hobgoblins made it on MST3K,0
Based on an actual story John Boorman shows the struggle of an American doctor whose husband and son were murdered and she was continually plagued with her loss A holiday to Burma with her sister seemed like a good idea to get away from it all but when her passport was stolen in Rangoon she could not leave the country with her sister and was forced to stay back until she could get ID papers from the American embassy To fill in a day before she could fly out she took a trip into the countryside with a tour guide I tried finding something in those stone statues but nothing stirred in me I was stone myself Suddenly all hell broke loose and she was caught in a political revolt Just when it looked like she had escaped and safely boarded a train she saw her tour guide get beaten and shot In a split second she decided to jump from the moving train and try to rescue him with no thought of herself Continually her life was in danger Here is a woman who demonstrated spontaneous selfless charity risking her life to save another Patricia Arquette is beautiful and not just to look at she has a beautiful heart This is an unforgettable story We are taught that suffering is the one promise that life always keeps,1
This movie had very few moments of real drama After the opening minutes the film descended in a spiral that didnt quite take us to hell and back viewing was pure purgatory to say the least The acting was more horrendous than the subject matter of the film and at times I couldnt stop laughing The continuity between some of the scenes was dire characters disappeared from scenes without explanation only to be replaced by other characters who minutes earlier had been some where else Surely this was a spoof of The Exorcist The collection plate at the church must have been full of copper the day Mr Russo signed up for this one Do I speak Latin Et tu Brutus,0
Before I start to tear apart this movie mark youI LOVE THE SCARLET PIMPERNEL That story is one of the best romantic adventures ever written The movie staring Jane Grey is very good and the musical on Broadway is the hottest thing there So I thought when I heard that this film was coming out that it would be great since it was a BBC filmTo my surprise it was a weak totally stupid story that UTTERLY failed in capturing the gorgeous taleThere were no exciting escapes with daring disguises There was no deep love that made your heart flutter as Percy left the room and Marguerite sighed as her husband was leaving her againAll it had was a confusing plot and a lot of outoftheblue sex and violenceSink me What a horrible movie,0
This movie is a bad memory from my childhood This is one of those movies that they show kids on a rainy day at school when you cant go out for recess and youd rather be watching anything ANYTHING else At least thats what it was like when I was in elementary school I just remember HATING this movie Granted I havent seen it in 15 years or so and they probably dont use it on rainy days anymore but I just want to warn everyone Youd be better off using this to put your kids to sleep than entertaining them Trust me pick anything else Even though the topic is kind of controversial the plot is so tame and slow that I cant remember anything about it except that I disliked it so strongly that here 15 years later I felt the need to warn all of you against it,0
I wish I could laugh again as much as when I saw this show for the first time I have not done so ever sinceThe strange thing is I find myself laughing almost as hard after watching the show again and again Eddie Izzard is cultivated is poignant is a man of the world He is deft talking about politics and yet feels no need to engage in political discussion He is above that I would contrast him to George Carlin who uses his comedy to try and convince people about his ideas and does not seem to enjoy the fact that he is trying to entertainFunniest guy on Earth,1
Though Stephen Gyllenhaal is a good TV director with a few good fulllength to his credit Homegrown is just a mess in its script and direction Despite performances from Billy Bob Thorton John Lithgow Kelly Lynch Jon Bon Jovi Jamie Lee Curtis and Ted Danson a cast this good couldnt save the filmGyllenhaalics will know that Jake and Maggie are in the film but you dont see Jake very well and Maggies only in it for 30 seconds as babysitter tipping off Lithgows character about a bust Its not even a lowbrow pot comedy as the film was intended to be It just wasnt funny,0
Although too young to remember the first showing of the series being just a baby I later caught repeats of it on television in the late 80s just when I was getting interested in the war and all of its aspects It was my grandfather who first showed me the series and also gave me my first interests relating tales of his time in the Royal Navy at Malta and later in the Pacific Since then I have devoured many books and seen many television series about the World War Two era with mixed opinions The British television stations are generally very good at producing these as The World At War can easily attest with many gems made by both the BBC and independent companies I strongly recommend such titles as The Nazis A warning From History Blitz and the BBC series about Dunkirk Britain At War In Colour with its companion series Japan Germany and America are of a very high standard The World At War is by far the best and despite its age never fails to deliver There will always be new revelations about the war that will keep cropping up that obviously arent included in the series and of course World War Two took place over such a large canvas that to produce a series with EVERY detail would take more time and money then any other even if such an undertaking was even possible What I feel I must say to those who decry that it does not include everything is that The World At War cant physically do that as a series but it sure as heck can prompt you to do further research and make it enjoyable That certainly worked for me I now have a very comprehensive library of books videos DVDs and tapes and CDs Recommend to anyone with even a passing interest The series was so well made that theyd find it hard not to agree that it is quality programming and highly informative,1
This film is a lyrical and romantic memoir told through the eyes an eleven year old boy living in a rural Cuban town the year of the Castro revolution It is an obviously genuine worthy labor of love The names CUBA LIBRE and CUBAN BLOOD are merely attempts to wrongly market this as an action film DREAMING OF JULIA makes much more sense It has more in common with European cinema than with RAMBO and the revolution is merely an inconvenience to peoples daily lives and pursuits That fact alone makes the film more honest than most works dealing with this time period in Cuban historyThe excessive use of the voiceover narrator does undermine the story but the film makes up for it with unqualified clips from Hollywood films that say so much more visually than the narrator couldThe comparisons to CINEMA PARADISO and are fair game as the film does wax melancholy about movies but there is an underlying pain at the loss of a lifestyle that surpasses lost love The revolution like the film JULIE never seems to have an ending,1
This is not Michael Madsens fault he was hardly in it This movie was just awful If you want to laugh and be bored go ahead and watch this movie Words cannot describe how idiotic it is Sorry Michael The cinematography was dark All the other actors are unknowns When watching it it feels like a soft porn but with no nudity or heated scenes This movie had sexual overtones since it is about a underground S M killer The acting was bad except Michael Madsens parts He looked like he wanted to laugh I hope he got paid well for this lousy movie It is something I would not be proud of It is not even a B movie for cable it is more like a F and it should never be shown ever,0
No real plot no character development no Scorceselevel direction but seriously were you really expecting any of this The only thing that matters is that this flick is absolutely hilarious nearly on the same level as Borat Sure the ending drags a bit but if Borats cameo didnt crack you up you must be the worst batty boy in the history of batty boys Sacha Baron Cohen is possibly the greatest comedian ALIVE and here he gets more laughs than Jude Law on a nude beach I dare you not to laughIf you can pull the tenfoot pole out of your behind for an hour and a half and just enjoy some well timed and extremely stupid jokes in a stupid story about a stupid character see this stupid movie Youll be glad you did Keep it real,1
This movie is worse than heavens gate or plan 9 from outer space Dont know why it got even one Oscar it should have gotten a million raspberries just like the audiences that either walked out or didnt show up in the first place The Hospital was a firstrate financial failure but Im certain the elite classes of leftwing guttermouthed intellectuals railed that the American public was far too plebeian to appreciate biting socialcommentary when they saw it and on and on George C Scott in one of mostartless and embarrassing roles along with aging sexsymbol Diana Rigg spend most of the movie trying to cuss in an increasinglyblas manner as they push along a silly plot Poor old George is impotent and is just crushed by the event but after lots of dirty language between him and Rigg he rapes her multiple times on lovely night in a filthy crumbling NYC hospital that looks so disgusting that I wouldnt want a dying pet rat treated in it Theres also some sacrilegious junkdialog tossed about hither and yon laced with plenty of cussing as well It ends by portraying the faulty notion that unusual stress without physical exertion always brings on cardiac arrest Never want to see another minute of this awful movie again,0
hi This is the worst movie I have ever seen in my life The day when I watched this movie I was having high fever But still I watched the movie with lots of patience And after watching the movie I felt like repenting Because I wasted 3 hrs for this stupid movie I could have taken rest rather then watching this movie And I was really surprised that how come actors like Sunny Deol Akshay Kumar Aftab etc acted in this movieI dont understand if directors dont find a good story to make a film then why do they remain as directors Why cant they sit at home and spent their time at home I request to all directors that it will be good for them if they request audiences either by mail or by media newspapers radios etc to send them a nice story if they dont find any good story for to make a film I request again to all directors please dont make such films,0
Here we have 2 misunderstood kids who never stood a chance against a cruel poverty riddled existence Robin Hoods singled out by the police for persecution because they were a trifle wild at times Gad According to this crap Bonnie was the sweetest little thing west of the Missouri who was taught to be a psychopathic murderer by a fun loving boyfriend who didnt really want to hurt anybodyhe just wanted things without putting a lot of energy into getting them Badly acted poorly filmed unbelievable dialogue unrealistic use of weaponry gore that looked more like grape jelly than the real thing Avoid this bilgewater Thumbs down 5 stars,0
I have waited a long time for someone to film a faithful version of HG Wells classic novel War Of The Worlds Timothy Hines has finally done it I just couldnt believe how good it was From the acting to the costuming the outofthis world special effects I just cant say enoughIt was wonderful Dramatic intense full of firstrate performances by a topnotch cast Its got to be seen to be believed I sure didnt And Ive read all those negative comments by the others and cant believe what they were saying We mustve been watching a different movie huh And those real bad comments by that vepsaian guy guy whoever he is well he just doesnt know what hes talking aboutKeep up the good work mr Hines,1
I thought the movie was subpar The acting was good but not great the story was funny but did not come out that way The director dropped the ball on this movie It was not James jim or Tea IMHO it was the music that killed it There is a scene where things go down hill and Jonny Cash music is playing man was that depressing not funny killed my mood After that the movie could not recover The deportation scene had potential funny situation good acting good set up I even smirked but the music again was unsuited to the scene The music kept me from being pulled in to the movieI say it had potential but was poorly done i would even say rushed into final production Kind of reminiscent of the prequel to the exorcist the beginning The theater release was good I though so after watching it but the movie release exorcistdominion was a helluva lot better Same story just different director Same should be done here,0
This was just another marvelous film of the Berlin Festival But unlike Yes by Sally Potter which I had seen some days before where after leaving the cinema I felt a strong desire of wishing to embrace the whole world and was just happy to be alive this time quite the opposite thing happened there was something that dragged me down and the air suddenly felt cold and hard to breathe It was as if all of a sudden there was nothing left all hope all future had been taken away to a dead placeNinas life seemed to be dismal and locked but then one lovely day there appears that kind of luminosity that opens up the horizon and makes her believe in the fulfillment of her dreams There was nobody at her side but suddenly she finds a companion just out of nothing someone who was able to share the most hidden feelings of her life That person was Toni a vagabond girl who does not seem to have any roots just like herselfBut the films title is Ghosts and ghosts appear and disappear as they wish there is no way to retain them Ghosts also represent the hidden fantasies of people strange ideas that occupy your mind and are only perceived by yourself hiding away from all other people Franoise a French woman is a victim of such ghosts She once lost her child daughter in Berlin who apparently had been robbed from her in a supermarket in just one moment of inattentiveness Now time has passed and Franoise is back in Berlin still looking for the missing childNina could be that child after all she has got that same scar at her ankle and the heartshaped birthmark between her shoulder blades which seems to prove her true identityAnd Nina adopts that idea after all she is not only in desperate need of a companion she also longs for a mother But in the end she is emptyhanded Toni has disappeared with a man and her supposed mum turns out to be a sick woman Marie is dead concludes Franoises husband and the statement could not be more disillusioning Nina is just a nia a girl without name there is no hope for any divine fulfillment There is no Marie in this world to accompany our lonely lives Therefore in the end we see Nina all alone about to walk along the road that has opened up before her into a future that seems joyless and uncertain,1
Frownland is like one of those intensely embarrassing situations where you end up laughing out loud at exactly the wrong time and just at the moment you realize you shouldnt be laughing youve already reached the pinnacle of voice resoundness and as you look around you at the ghostly white faces with their gaping wideopen mouths and glazen eyes you feel a piercing ache beginning in the pit of your stomach and suddenly rushing up your throat and well you get the pointBut for all its unpleasantness and punches in the face Frownland really is a remarkable piece of work that after viewing the inarticulate mess of a main character and all his pathetic troubles and mishaps makes you want to scratch your own eyes out and at the same time you feel sickenly sorry for himIt would have been a lot easier for me to simply walk out of Ronald Bronsteins film but for some insane reason I felt an unwavering determination to stay the course and experience all the grainy irritation the film has to offer If someone sets you on fire you typically want to put it out Stop Drop And Roll But with this film you want to watch the flame slowly engulf your entire body You endure the painperhaps out of spite or some unknown masochistic curiosity I cant even begin to attempt to explainUnfortunately mainstream cinema will never let this film come to a theater near you But if you get a chance to catch it prepare yourself bring a doggie bag,1
I am really surprised that this movie get a ranking like this I havent seen such a bad movie for yearsOmg this was a really bad movie Splatter is not enough to describe the unnecessary nearly funny blood scenes If you didnt like hostel2 or Wolf Creek or Halloween 2007 well this is 10 time worse The story remind me RL Stine goosebumpsI cant tell about the acting since the script was so terribleClich all the time why i must write 10lines i never understood thisHere comes spoilersThe story is about a butcher killing people all the time in metro We are talking about thousands of killings and no one gets notice Actually those people are just missing And There is the good guy that tries to solve the mystery well there is no mystery for us because we know from the beginning the bad guy and as usual no one believes him what a surprise In the end he puts butcher clothes and fights to death with the killer butcher,0
The Italian concept of sprezzatura was the grace and nonchalance in social manners that led to success in love as described in the 16th century manual The Courtier The film Hitch is worth watching for the embodiment of the sprezzzatura concept in the dynamic performance of Will SmithSmith plays the character of Alex Hitch Hitchens who is a professional dating consultant to those short on luck and confidence The best scenes are when Hitch coaches the painfully shy and maladroit Albert in his quest to win the heart of a New York socialite and in Hitchs own attraction to Sara and a surprise for her when visiting Ellis Island In these scenes Smith is supported with good work from Kevin James and Eva Mendes But this film is driven by the charm and winsome personality of SmithFrom start to finish Smith rises above the average comic script to make Hitch an eminently watchable and entertaining film I do not believe there is another actor working today who is capable of delivering the charisma and the perfect timing with the comic moments like Will Smith in this film And his secret is in the sprezzatura,1
Bon Voyage is fun for the audience because it combines the requisite silliness of a comedy with just enough sobriety to keep viewers actively engaged and invested in the outcome Most importantly though the film is also historically instructive it captures the tension of the socalled phony war and later the French aristocracys flight from Paris ahead of the German onslaught Yet Bon Voyage is not a war movie It is a comedy about the lives of a handful of people set against the backdrop of extraordinary times Bon Voyage conveys the chaos confusion and emotional bewilderment of a nation of the brink of collapse and the wide spectrum of French reactions to the new political order This film is a comedy which entertains the audience a romance which skillfully utilizes many clichs and a story of a handful of people whose nation is collapsing around them,1
